text,coarse_label,fine_label,label
"@USER @USER Journalismus ist ein schöner Beruf...wenn man Ahnung davon hat..! |LBR| Die die es nicht haben, werden Moderatoren oder Ansager Vorleser..etc.",OTHER,OTHER,0
@USER Wer will ein Hering So Dumm wie die Göring,OFFENSE,INSULT,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ich frage mich täglich, was man den Leuten ins Essen getan hat, dass sie so dumm und naiv geworden sind....",OFFENSE,INSULT,1
"@USER @USER Bringts auf den Punkt,der Artikel! Auch ich mache mir einen Kopf,wie man einen Funken auf ""nasses Todholz""überspringen läßt so das es zündet",OTHER,OTHER,0
"@USER @USER @USER @USER @USER Die öffentlich-unrechten ANSTALTEN / kika |LBR| werden sich ganz nach merkelschem Vorbild berauten,abwarten,Zeit ins Land streichen lassen,abwarten,abwarten |LBR| und dann eine solche Sendung unbehelligt und frei von Scham wieder ausgraben. |LBR| Rundfunkrat",OTHER,OTHER,0
"Dramatisch, auf welch niedrigem Niveau die SPD Parteiämter |LBR| vergibt. Jeder Staplerfahrer muss mehr Ausbildung nachweisen.",OFFENSE,INSULT,1
Imad Karim ist wieder online. Widerstand lohnt sich!,OTHER,OTHER,0
"@USER @USER Das schlimme ist, gerade hier in Dortmund, das solche Situationen häufig und alltäglich sind ! Siehe auch Berliner Polizei ! Gibt ja jede Menge Beispiele LinksGrün-zersetzter Truppen! Es ist einfach nur noch zum kotzen!",OFFENSE,ABUSE,1
"Flüchtlinge Willkommen ist nun auch in Spanien, Portugal &amp; Griechenland vertreten! Unsere europäischen Partnerseiten findet ihr hier:",OTHER,OTHER,0
@USER Bisher weiß man noch nichts Genaues.,OTHER,OTHER,0
@USER Prost Heike (Wat hat der Kerl für`n geiles Höschen (vorne gelb und hinten braun ) ich fasse es nicht,OFFENSE,INSULT,1
"Hallooooooo, seid Ihr noch alle da, oder bereits auf Merkels Wahlparty, dem Kirchentag in Berlin",OTHER,OTHER,0
"Das Motto für den HAMBURG PRIDE 2015 steht übrigens auch schon fest: ""Akzeptanz ist schulreif: Sexuelle Vielfalt auf den Stundenplan!"" ^ml",OTHER,OTHER,0
Jetzt ein bisschen Bobbele schauen....esgibtnureinenBorisBecker,OTHER,OTHER,0
"Ersatzkandidatinnen &amp; Ersatzkandidaten für die Finanzkommission gewählt: Jörn Stoffers, Leo Franken, Pfrin Alexandra Caspari aksynode16",OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Die entsorgen sich doch selber, siehe Auflagezahlen, bald ist nicht einmal mehr BILD zu lesen. Da wird der headquarter-Chef Schuler aber traurig sein - ps, er schrieb mir, sie schreiben für einfache Leute - toller Fachterminus.",OTHER,OTHER,0
"Ein Löwe wird sich mit einem gelähmten Hamster nicht auf eine |LBR| Diskussion einlassen. Ein Prankenhieb genügt, und der Hamster ist tot.",OTHER,OTHER,0
"@USER Sollte die SPD wieder zu Merkel ins Bett steigen, werde ich wohl das Angebot von Victor Orban annehmen, und in Ungarn einen Asylantrag stellen.",OTHER,OTHER,0
@USER Wie klar und deutlich sollen wir es ihr noch zeigen... |LBR| Wir wollen und brauchen ihre Dienste nicht mehr...!!!!,OTHER,OTHER,0
"""Tag der deutschen Einheit""??? In d. DDR war vieles nicht in Ordnung, aber dieses Schland u. ihre Führung ist der allerletzte Dreck",OFFENSE,INSULT,1
"Vielen Dank vielen, spannenden Fragen. Das machen wir mal wieder. CU ;-) fragRalf",OTHER,OTHER,0
"Alle kriminellen Ausländer, Kopftuch und Burkaträgerinen ohne Ausnahme abschieben. |LBR| Dazu gehören auch sogenannte minderjährige kriminelle Ausländer.",OFFENSE,ABUSE,1
"@USER Mann, man, man - lebst Du noch??? Ich dachte schon Du wärst im Nordhäuser ertrunken (schöner Tod), oder zur SPD übergelaufen",OTHER,OTHER,0
"Soweit uns bekannt ist, ist von der Sammelabschiebung nach Afghanistan am kommenden Mittwoch eine Person aus NRW betroffen. Es soll sich hier um |LBR| einen verurteilten Sexualstraftäter handeln, der vermutlich direkt aus |LBR| der Strafhaft überführt werden soll.",OTHER,OTHER,0
@USER das schaffe ich mit Highheels auch :-),OTHER,OTHER,0
"Der 2 x sitzen gebliebene Martin Schulz ist stolz auf seine Schulergebnisse. |LBR| Was ist das denn für ein Vorbild? Abohrfeigen, aber sofort.",OFFENSE,ABUSE,1
@USER Gut gemacht Mr Präsident,OTHER,OTHER,0
"@USER Bigamie ist in Deutschland verboten, das gilt auch für Moslems !!!!",OTHER,OTHER,0
@USER SPD wird untergehen...SPD soll untergehen... |LBR| Dafür steh ich mit meinem guten Namen...!! |LBR|,OTHER,OTHER,0
@USER Und was für ein Spiel ?,OTHER,OTHER,0
"@USER @USER Habe ich heute etwas verpasst? Von welchen ""Europäern"" spricht Merkel? Von der Groko???",OTHER,OTHER,0
"@USER Wem nützt‘s wenn man sagt das bei gewissen Leuten die „Like“ und/oder die „Retweet“ Funktion manipuliert ist, oder was ist mit Shadow banning, Twitter hat multiple Möglichkeiten um Meinungen zu manipulieren",OTHER,OTHER,0
"Afghanistan ist nicht sicher. Dort gibt es Terroranschläge. Und |LBR| wie ist das in D, F und UK? Sind das auch unsichere Staaten?",OTHER,OTHER,0
@USER Fragen Sie Hillary. Die kennt sich besser mit diesem Kerl aus.,OTHER,OTHER,0
"Guten Morgen liebe Leutchen und wer krabbelt schon wieder rum? |LBR| Übrigens, Happy new year",OTHER,OTHER,0
Die Wahrheit über Anetta Kahane und ihre Stasi Vergangenheit,OTHER,OTHER,0
"Ich habe Donald Trump zur Mäßigung aufzurufen. Die Verlegung von |LBR| Ämtern in Israel macht doch keinen Sinn. Aber es wird Zeit, dass sich |LBR| Palästiner und Israeli´ einigen. Es wird Zeit.",OTHER,OTHER,0
"@USER @USER Hi, Marktplatz 40213 Düsseldorf um 14 Uhr.",OTHER,OTHER,0
@USER @USER Na klar...er und Millionen anderer auch...Lindner der neue Graf von Stauffenberg .... |LBR|,OTHER,OTHER,0
@USER @USER Hat der schwule Volltrottel wieder einen abgelassen ??? Die Vulgäre Analyse hat den Vollhonk in mehreren Videos auseinander genommen! Das der Trottel noch Follower hat kann ich kaum glauben !,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Es war wichtig, zuerst das alte Europa zu zerstören, da sitzt die meiste Intelligenz - ist es völlig zerstört und mit IQ 90 aufgefüllt, kommt der Rest dran. Die machen weniger Probleme. Einfach und simpel. 2 Schritte vor einen zurück - so kommt man auch ans Ziel.",OTHER,OTHER,0
@USER @USER Kinderpornographie wie bei der versifften SPD kommt besser?....,OFFENSE,ABUSE,1
"@USER @USER Das Problem ist, das am Brandenburger Tor zur gleichen Zeit heute das Jüdische Chanukka Fest stattfindet. Wollen die Mord und Totschlag da?",OTHER,OTHER,0
"Heute im Magazin der Süddeutschen Zeitung in der bekannten Fotoreihe „Sagen Sie jetzt nichts“, dem Interview ohne Worte. |LBR| Das war eine interessante Erfahrung",OTHER,OTHER,0
"Eine Einwanderungsgsellschaft lässt sich nicht mit Ober-und Untergrenzen gestalten. Die Ergebnisse lassen tief blicken. Das kommt also dabei heraus, wenn man Politik für die ""besorgten Bürger*innen"" macht. Sondierungen GroKo",OTHER,OTHER,0
"Trump mag vielleicht Fehler begehen, aber er liebt sein Land. Merkel begeht bewusst Fehler, weil sie ihr Land und seine Menschen verachtet",OTHER,OTHER,0
Jetzt schickt doch die Schulflasche Schulz erstmal nachsitzen. Kein Schulabschluss und |LBR| 2 x sitzengeblieben und sich dann aufspielen.,OFFENSE,INSULT,1
"@USER @USER @USER @USER Ne,10 jährige wie dich blockiere ich einfach ! Ob du mich Rassist nennst oder in China ne Möse feucht wird interessiert doch wirklich keinen",OFFENSE,INSULT,1
@USER @USER Weg mit der Aga-Kröte (ISLAM) Europas ! Die Scheißpolitik(KORAN) der Muselmänner hat auf europäischem Boden nichts verloren!Linke auch nicht,OFFENSE,ABUSE,1
@USER Mitglied des Bundestages. Und was machen Sie so?,OTHER,OTHER,0
@USER 2013 lagen die Briefwähler aber viel niedriger. Deshalb ist Wahlbeteiligung im Ergebnis wohl höher.,OTHER,OTHER,0
"@USER @USER Da gibt‘s aber ein Problem, die BRD ist genau wie die Titanic, sie hat zu wenig Rettungsboote",OTHER,OTHER,0
"@USER Kann man eine C. Roth eigentlich beleidigen, wenn man die Wahrheit ausspricht? Das ist mir rätselhaft!",OFFENSE,INSULT,1
"Geschichte dahinter: Sein Name ist Ali Meşe (83). Er versuchte nasses Holz mit Benzin anzuzünden, durch eine Verpuffung verlor er sein Haus. Er w. nur seine Katze Retten und hat Verbrennungen davon getragen dabei. Er ist im Krankenhaus, danach wohnt er erstmal bei seiner Tochter.",OTHER,OTHER,0
@USER Multikulti geht nicht mit Moslems!!!!!!!,OFFENSE,ABUSE,1
@USER @USER Es gibt immer weniger Christen und Kirchgänger....also wofür? |LBR| Aber ich habe gelesen das viele Kinder hungrig in die Schule gehen.....,OTHER,OTHER,0
@USER Lasst das nicht die Deutschen lesen....die lieben solche und kämpfen für diese..!,OTHER,OTHER,0
"Ich meine, im Schland reden so viele ""Experten"" über Sicherheit und merken nicht, dass sie so dämlich sind, wie Russland groß ist",OFFENSE,INSULT,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hab ihm geschrieben, es geht mir am Arsch vorbei, wenn man mich in D nicht mehr sieht.",OFFENSE,PROFANITY,1
"@USER @USER Ich habe noch nie einen Menschen schneller Lügen gesehen, als ein Haase läuft. Dieser Mensch steckt soooooo tief im Anus von Frau Merkel, das wenn er einen Hals hätte dieser Braun wäre.",OFFENSE,INSULT,1
"Schauspieler u. Prediger Gauck ist krank??? Oder brennt ihm schon der Ar*** vor Angst, wie 89 in Rostock. Tauchte dort auch lange ab",OFFENSE,INSULT,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nein durchaus nicht, das schöne an hebräisch ist, dass die Sprache sehr exakt ist, im doppelten Sinne, auch, da jeder Buchstabe einen Zahlenwert zugeordnet ist. Talmud, Sohar, etc. ist sehr klar - in Sprache und Zahlen.",OTHER,OTHER,0
@USER typisch deutsche Einstellung....von der Sorte gibt es viele.,OTHER,OTHER,0
@USER Wer glaubt das wirklich das dieser Amri dafür verantwortlich....?? |LBR| Weil es in der Zeitung stand...?,OTHER,OTHER,0
"Atatürk sagte ""Frieden im Land, Frieden auf der Welt"" |LBR| Der neue sagt ""Chaos im Lande, gut für mich"" |LBR| Türkei",OTHER,OTHER,0
"@USER Auch hier wartet das spannende Abenteuer der Wahrheit darauf, von Ihnen entdeckt zu werden :) Christen glauben an einen persönlichen Gott.",OTHER,OTHER,0
@USER @USER Ich kenne genau den selben Stand....Weiterbildung o Sprachkurse...ca. 5% brauchbar wenn überhaupt |LBR| Und das ist im allgemeinen überall bekannt...,OTHER,OTHER,0
"Österreich wäre gut beraten, wenn es mit Russland intensive Handelsbeziehungen |LBR| eingeht. Und die Krim gehört zu Russland, damit das klar ist.",OTHER,OTHER,0
"@USER @USER @USER @USER @USER Was wollen sie hören, die Wahrheit oder eine Schlafschaf konforme Erklärung??",OTHER,OTHER,0
@USER Kann man als Betriebversammlung der Polizei Ankündigungen.Glühwein frei für die Polizei!!!,OTHER,OTHER,0
"@USER Hat man doch im Fall Edathy gesehen, Hauptsache ""wichtige"" Leute schützen, um Kinderpornos ging es am Ende nicht mehr.",OTHER,OTHER,0
@USER Schon klar. Glaub das mal.,OTHER,OTHER,0
Kann es sein dass manche Menschen hier auf Twitter nicht über die erste Klasse hinausgekommen sind?,OTHER,OTHER,0
"@USER Tja, diese „neuen Impulse“ haben wir in den Sondierungspapieren schlicht nicht finden können... ;) Mit den wochenlangen Sondierungen haben Sie Recht. Das würde ich kein zweites Mal so machen. CL",OTHER,OTHER,0
Die Hetzer der ÖR Medien haben wieder Hochkonjunktur dieses ganze Schweinejournalisten Pack gehört entsorgt und dass schnellstmöglich |LBR| AFD,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER Wie ist dein Vorschlag um der Krise Herr zu werden, aber viel Zeit bleibt nicht mehr?!",OTHER,OTHER,0
@USER @USER @USER @USER ...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer.... |LBR| Und wenn doch nicht dann auch egal...wir sind trotzdem am Arsch,OFFENSE,INSULT,1
"Für Merkel steht der Deutsche Bürger nur im Mittelpunkt, um ihn von allen Seiten in den Arsch treten zu können - meine ich!",OFFENSE,INSULT,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Okay, dann blockiere ich euch alle!",OTHER,OTHER,0
"@USER Danke für den Hinweis. Wir haben das auf dem Zettel, können uns aber wohl erst nach dem PRIDE darum kümmern. ^ml",OTHER,OTHER,0
@USER Ich schäme mich für meine Deutschen Landsleute....Schande,OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ne, das gibts nicht, ist der Vollpfosten immer noch da???",OFFENSE,INSULT,1
@USER Ich wiederhole mich seit Jahren: Der schlimmste Feind der Frau ist eine andere Frau.,OTHER,OTHER,0
"@USER Danke für die Info, aber es ändert nichts an meiner allgemeinen Aussage, denn das ist ein unbestrittener Fakt.",OTHER,OTHER,0
"""Wo Liebe ist, da tritt als Begleiterscheinung die Freude auf"", so Kard. Marx in der Predigt zur Amtsübergabe des Diözesanjugendpfarrers",OTHER,OTHER,0
@USER Was für eine dreckspresse!! Russland sollte eine Eliteeinheiten zu den öffentlich-rechtlichen schicken und den Nazis ein Ende setzen!!,OFFENSE,ABUSE,1
@USER Gehts jetzt noch ein bisken hohler ?? Hab doch gesagt du raffst es nicht ! Feht jetzt nur noch das du nach Fehlern im Satz sugst ! Braves TUKTUK !,OFFENSE,INSULT,1
@USER Der eine versucht vergeblich Bundeskanzler zu werden ....und die Übergewichtige schafft es locker weiterhin Bundeshofnarr zu bleiben...! |LBR| Ich liebe SPDler.....,OFFENSE,INSULT,1
@USER bei „uns deutschen und belehren“ war ich raus. heute keine lust auf son n quatsch...,OTHER,OTHER,0
"@USER @USER @USER Dann sind wir ja sofort einig. Dann müssen Sie ja nur rechnen, was ohne Import bei einer Dunkelflaute 2023 wegfallen könnte. Und? CL",OTHER,OTHER,0
"@USER Oh mann, sorry, ich vergass.Das Recht auf Unversehrtheit gilt nur für Neubürger....",OFFENSE,ABUSE,1
Wir wünschen den Menschen in Deutschland alles Gute zum TagderDeutschenEinheit!,OTHER,OTHER,0
"@USER @USER Er hat tatsächlich nichts begriffen, denn d. Rechtsauffassung d- BR ist lediglich eine Auffassung (eine falsche)",OTHER,OTHER,0
"Botschafter @USER: Wie kann es sein, dass jedes Mal, wenn die Palästinenser zur UN oder UNESCO gehen und erklären, es gebe keine jüdische Verbindung zu Jerusalem, niemand randaliert und ihre Flaggen verbrennt? Wer Flaggen verbrennt, verbrennt seinen Anstand und Toleranz.",OTHER,OTHER,0
@USER Cool übrigens Ihr Profil: „wohlwollendes Verstehen des anderen “ ;-),OTHER,OTHER,0
"Tofu predigen, aber so schnell wie möglich an die Fleischtöpfe wollen: Typisch grün!",OTHER,OTHER,0
"Hört endlich auf, von den gegenseitigen Drohungen der 2 Primaten |LBR| zu berichten. Es wird langweilig. Beide sind zu feige, zu handeln.",OFFENSE,INSULT,1
"Wir freuen uns über die ersten Follower*innen: .@USER, .@USER, .@USER, .@USER, .@USER &amp; .@USER",OTHER,OTHER,0
"@USER @USER Von Gernot erwarte ich, dass er zB den Filmregisseur Oleh Senzov u andere Ukrainer in Lagern u Gefängnissen besucht u endlich dafür sorgt, dass die politischen Gefangenen Putins freikommen. Völkerverständigung Städtepartnerschaft Freiburg Lemberg WM2018",OTHER,OTHER,0
"@USER @USER Nimm Dir die Zeit -ich mache es regelmäßig, es lohnt sich!",OTHER,OTHER,0
Björn Höcke als Kanzler wäre ein Traum,OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Man sperrt Akten, wenn sie den Staat belasten.",OTHER,OTHER,0
@USER Ja den meisten Ärzten gehts nur noch ums Geld,OTHER,OTHER,0
"1.--Ich habe die Befürchtung,da alle Klagen gegen Merkel abgeschmettert |LBR| werden, obwohl sie an Tötungsdelikten, direkt und indirekt, beteiligt ist, wird |LBR| es auf 2+3 hinauslaufen !!",OFFENSE,ABUSE,1
"@USER @USER Deutschland hat doch nie wirklich nach 1945 den Holocaust, also die systematische &amp; vor allem industrielle Vernichtung an 6 Mio. Juden, aufklären wollen. Dass das so war, merkte man an den Auschwitz-Prozessen in Frankfurt 1963 bis 1968. Gut, dass Gröning verurteilt wurde.",OTHER,OTHER,0
@USER Lauter trojanische Pferdchen....machen wir es wie unsere Nachbarländer: |LBR| Ausübung und Ausbreitung des Islam o Islamismus untersagen..!,OFFENSE,ABUSE,1
@USER Am besten zum Bau eines Gefängnisses für Asylanten-Verbrecher!,OFFENSE,ABUSE,1
"Ich kenne nur zwei ""Politiker"", die das internationale Ansehen Deutschlands beschädigten und Wilhelm der II. gehört nicht dazu",OTHER,OTHER,0
Die Moslems und Neusiedler sind nicht unser Untergang. Unser Untergang ist die Gleichgültigkeit der deutschen.,OTHER,OTHER,0
Wie können Sie einem 2 x sitzen gebliebenen Nulltipper bei |LBR| seiner Kanzlerschaftskandidatur helfen? Wie tief will die SDP |LBR| noch sinken?,OFFENSE,INSULT,1
"Ein ehemaliger Schüler von mir, Rohollah, wurde dieses Jahr nach einem komplett unfairen Verfahren (wir bei AiN haben davon leider erst erfahren, als bereits alle Instanzen erschöpft waren) nach Afghanistan deportiert.",OTHER,OTHER,0
"@USER @USER Diese absolute Unfähigkeit ...schleicht sich durch alle Justizregister durch, wir alle haben schon von absurden Gerichtsurteilen gelesen..",OFFENSE,INSULT,1
Das Deutsche Kaiserreich soll wieder auferstehen,OFFENSE,ABUSE,1
"Kein Staat der Welt hat das Recht, Menschen als Strafe zu töten. Die Todesstrafe widerspricht unseren Vorstellungen von Menschenwürde.",OTHER,OTHER,0
@USER Gender als Ersatzreligion. Hohenpriesterinnen ziehen voran Ungläubige werden exkommuniziert. Auf zu veganem Abendmahl beim Qeer-Gottesdienst,OTHER,OTHER,0
"Sagte Jesus Christus nicht auch, |LBR| Du sollst keinen anderen Gott haben neben mir. |LBR| Mal schauen wann Gottes Worte als Rassismus dargestellt werden.",OTHER,OTHER,0
@USER @USER Unsere Angie wird überall ausgebuht... |LBR| Dies ist der Grund warum sie öffentliche Auftritte meidet und nur in geschlossenen Räumen trällert,OTHER,OTHER,0
"Während das Sturmtief Frederike über Deutschland hinwegrauscht, lese ich die zahlreichen Facebook-Kommentare von AfD-Sympathisanten, die Groening für unschuldig halten &amp; den Holocaust relativieren. Der hiesige Antisemitismus müsste auch von einem Sturm weggeweht werden!",OTHER,OTHER,0
Wie viele Schüler sind evangelisch? Und wie viele Schüler sind |LBR| ohne Glaubensbekenntnis? Dann erst werden Eure Zahlen vergleichbar.,OTHER,OTHER,0
@USER Und wie reagiert die Polizeiführung?,OTHER,OTHER,0
"@USER Deshalb sprach ich vom WENDEN vorne, hinten, innen, außen - einen f. Fanuar, einen für den Februar usw. 12 Stück",OTHER,OTHER,0
Gegens. Zul. zu Patenamt &amp; gegenseitige Anerk. von Firmung/Konfirmation von altkatholisch|er Synode mit großer Mehrheit angen. aksynode16,OTHER,OTHER,0
"@USER Zu Merkel fällt mir nur ein, ein Mal Verräterin, immer Verräterin - selbstverliebt und immer des eigenen Vorteils bedacht",OFFENSE,INSULT,1
@USER @USER Ein richtiges Zeichen unserer Nachbarn...schleichende Islamisierung sowie eine derartige Umverteilung darf nicht unterstützt werden..niemals,OFFENSE,ABUSE,1
